ID produktu;Kategoria;Podkategoria;Nazwa produktu;Cena zakupu;ID Dostawcy;Rozmiar opakowania;Minimum do zamówienia
OFF-ST-10003805;Wsparcie biura;Składowanie;24 Capacity Maxi Data Binder Racks, Pearl;178,97;TYP-30;10;80
OFF-PA-10004353;Wsparcie biura;Papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;29,57;LEC-23;2;4
OFF-EN-10004206;Wsparcie biura;Koperty;Multimedia Mailers;237,88;COL-29;23;138
OFF-LA-10003388;Wsparcie biura;Etykiety;Avery 5;4,29;PIE-22;25;150
TEC-PH-10000193;Technologiczne;Telefony;Jensen SMPS-640 - speaker phone;39,54;WTF-11;1;3
FUR-FU-10002111;Meble;Meble;Master Caster Door Stop, Large Brown;10,05;STI-01;1;4
OFF-ST-10000885;Wsparcie biura;Składowanie;Fellowes Desktop Hanging File Manager;16,79;SCR-27;3;30
OFF-PA-10002709;Wsparcie biura;Papier;Xerox 1956;8,91;COL-25;2;6
FUR-FU-10003424;Meble;Meble;Nu-Dell Oak Frame;9,82;TER-06;1;4
OFF-BI-10003718;Wsparcie biura;Segregatory;GBC Therma-A-Bind 250T Electric Binding System;132,83;PEN-28;25;200
FUR-FU-10002508;Meble;Meble;Document Clip Frames;11,84;AMP-04;1;5
OFF-AP-10004052;Wsparcie biura;Urządzenia;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;4,98;TYP-30;6;60
OFF-PA-10003134;Wsparcie biura;Papier;Xerox 1937;51,88;HAR-21;3;12
FUR-FU-10000719;Meble;Meble;DAX Cubicle Frames, 8-1/2 x 11;11,66;STI-01;1;8
FUR-BO-10003893;Meble;Regały;Sauder Camden County Collection Library;103,48;CRO-07;1;5
TEC-CO-10001943;Technologiczne;Kopiarki;Canon PC-428 Personal Copier;293,99;PMM-13;3;9
FUR-CH-10000749;Meble;Krzesła;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;137,55;TER-06;1;7
OFF-PA-10003228;Wsparcie biura;Papier;Xerox 1917;71,9;SCR-27;4;16
TEC-AC-10001542;Technologiczne;Akcesoria;SanDisk Cruzer 16 GB USB Flash Drive;9,07;PMM-13;7;42
TEC-AC-10004877;Technologiczne;Akcesoria;Imation 30456 USB Flash Drive 8GB;7,45;X-H-15;9;54
TEC-PH-10001305;Technologiczne;Telefony;Panasonic KX TS208W Corded phone;62,71;DOD-20;2;6
OFF-PA-10000483;Wsparcie biura;Papier;Xerox 19;44,92;COL-29;1;4
TEC-AC-10000487;Technologiczne;Akcesoria;SanDisk Cruzer 4 GB USB Flash Drive;6,3;DOD-20;7;42
TEC-AC-10002018;Technologiczne;Akcesoria;AmazonBasics 3-Button USB Wired Mouse;7,2;MIC-18;12;84
OFF-PA-10004381;Wsparcie biura;Papier;14-7/8 x 11 Blue Bar Computer Printout Paper;51,88;LEC-23;3;12
OFF-EN-10001453;Wsparcie biura;Koperty;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";89,64;TYP-30;16;160
OFF-SU-10001212;Wsparcie biura;Wsparcie;Kleencut Forged Office Shears by Acme United Corporation;2,7;MED-24;12;60
OFF-BI-10000201;Wsparcie biura;Segregatory;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;-0,24;MED-24;7;63
TEC-AC-10004396;Technologiczne;Akcesoria;Logitech Keyboard K120;12,89;NAN-19;9;90
OFF-AR-10002467;Wsparcie biura;Artykuły;Dixon Ticonderoga Pencils;2,6;PIE-22;9;63
FUR-FU-10002813;Meble;Meble;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;19,43;AMP-04;1;5
TEC-MA-10000752;Technologiczne;Maszyny;Texas Instrument TI-15 Fraction Calculator;0,87;DOD-20;2;8
FUR-FU-10004845;Meble;Meble;Deflect-o EconoMat Nonstudded, No Bevel Mat;61,98;OBE-10;1;5
OFF-FA-10000840;Wsparcie biura;Łączniki;OIC Thumb-Tacks;1,22;MED-24;21;168
OFF-AR-10001231;Wsparcie biura;Artykuły;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;2,69;COL-29;8;48
TEC-PH-10004875;Technologiczne;Telefony;PNY Rapid USB Car Charger - Black;3,76;REN-17;2;4
FUR-CH-10001802;Meble;Krzesła;Hon Every-Day Chair Series Swivel Task Chairs;73,8;BES-08;1;2
TEC-PH-10003356;Technologiczne;Telefony;SmartStand Mobile Device Holder, Assorted Colors;6,15;NAN-19;1;5
OFF-AP-10002670;Wsparcie biura;Urządzenia;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;90,32;TYP-30;7;63
OFF-FA-10003485;Wsparcie biura;Łączniki;Staples;2,78;COL-25;7;35
OFF-AP-10000390;Wsparcie biura;Urządzenia;Euro Pro Shark Stick Mini Vacuum;52,44;LEC-23;1;8
OFF-PA-10002764;Wsparcie biura;Papier;Easy-staple paper;16,9;LEC-23;3;6
OFF-PA-10000143;Wsparcie biura;Papier;Astroparche Fine Business Paper;7,82;PEN-28;2;4
TEC-MA-10000045;Technologiczne;Maszyny;Zebra ZM400 Thermal Label Printer;1718,21;WTF-11;2;6
OFF-ST-10000136;Wsparcie biura;Składowanie;Letter Size File;35,33;LEC-23;3;6
TEC-PH-10004522;Technologiczne;Telefony;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;26,32;REN-17;2;6
TEC-PH-10002584;Technologiczne;Telefony;Samsung Galaxy S4;313;DOD-20;1;4
FUR-CH-10004626;Meble;Krzesła;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;125,1;BBB-03;1;8
TEC-PH-10000562;Technologiczne;Telefony;Samsung Convoy 3;53,28;MIC-18;2;8
FUR-FU-10001025;Meble;Meble;Eldon Imàge Series Desk Accessories, Clear;1,12;CRO-07;1;3
OFF-LA-10004178;Wsparcie biura;Etykiety;Avery 491;4,37;TYP-30;8;40
OFF-PA-10003797;Wsparcie biura;Papier;Xerox 209;9,59;MED-24;4;12
OFF-EN-10003448;Wsparcie biura;Koperty;Peel & Seel Recycled Catalog Envelopes, Brown;17,37;LEC-23;25;125
OFF-AP-10000938;Wsparcie biura;Urządzenia;Avanti 1.7 Cu. Ft. Refrigerator;129,25;MED-24;9;27
OFF-SU-10004737;Wsparcie biura;Wsparcie;Acme Design Stainless Steel Bent Scissors;8,69;PEN-28;8;56
FUR-TA-10001691;Meble;Tabel;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;75,91;EXW-09;1;3
TEC-MA-10003173;Technologiczne;Maszyny;Hewlett-Packard 300S Scientific Calculator;19,14;PMM-13;2;4
OFF-LA-10000305;Wsparcie biura;Etykiety;Avery 495;9,2;COL-29;18;90
TEC-PH-10002583;Technologiczne;Telefony;iOttie HLCRIO102 Car Mount;20,99;WTF-11;1;3
OFF-AR-10003876;Wsparcie biura;Artykuły;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;3,39;TYP-30;13;65
OFF-PA-10003063;Wsparcie biura;Papier;EcoTones Memo Sheets;5,92;PIE-22;4;16
OFF-PA-10003302;Wsparcie biura;Papier;Xerox 1906;37,92;SCR-27;2;8
TEC-MA-10000423;Technologiczne;Maszyny;Texas Instruments TI-34 Scientific Calculator;23,53;X-H-15;1;2
TEC-AC-10004992;Technologiczne;Akcesoria;Kingston Digital DataTraveler 64GB USB 2.0;36,48;NAN-19;9;54
OFF-BI-10004099;Wsparcie biura;Segregatory;GBC VeloBinder Strips;11,52;PIE-22;6;30
OFF-PA-10001215;Wsparcie biura;Papier;Xerox 1963;7,66;TYP-30;3;6
TEC-AC-10003870;Technologiczne;Akcesoria;Logitech Z-906 Speaker sys - home theater - 5.1-CH;461,99;NAN-19;11;55
OFF-AP-10000275;Wsparcie biura;Urządzenia;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;420,02;PLA-26;3;27
FUR-FU-10003192;Meble;Meble;Luxo Adjustable Task Clamp Lamp;76,4;STI-01;1;10
OFF-PA-10000859;Wsparcie biura;Papier;Unpadded Memo Slips;4,38;PLA-26;4;16
OFF-AR-10000614;Wsparcie biura;Artykuły;Barrel Sharpener;4,5;PEN-28;11;66
OFF-FA-10000089;Wsparcie biura;Łączniki;Acco Glide Clips;5,84;LEC-23;22;110
FUR-TA-10001771;Meble;Tabel;Bush Cubix Conference Tables, Fully Assembled;196,33;EXW-09;1;4
FUR-CH-10002044;Meble;Krzesła;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;87,76;CRO-07;1;7
FUR-TA-10001086;Meble;Tabel;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;39,52;AMP-04;1;6
OFF-PA-10000048;Wsparcie biura;Papier;Xerox 20;9,59;COL-25;2;8
TEC-MA-10002109;Technologiczne;Maszyny;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;109,5;DOD-20;3;9
OFF-PA-10003036;Wsparcie biura;Papier;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";7,72;HAR-21;1;4
TEC-PH-10001870;Technologiczne;Telefony;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;27,56;REN-17;3;15
OFF-ST-10002182;Wsparcie biura;Składowanie;Iris 3-Drawer Stacking Bin, Black;21,31;HAR-21;3;21
TEC-PH-10001468;Technologiczne;Telefony;Panasonic Business Telephones KX-T7736;236,63;DOD-20;3;9
OFF-AR-10004010;Wsparcie biura;Artykuły;Hunt Boston Vacuum Mount KS Pencil Sharpener;30,09;PIE-22;22;154
OFF-ST-10003572;Wsparcie biura;Składowanie;Portfile Personal File Boxes;15,22;COL-25;5;15
OFF-ST-10003994;Wsparcie biura;Składowanie;"Belkin 19"" Center-Weighted Shelf, Gray";61,93;MED-24;4;40
FUR-CH-10001545;Meble;Krzesła;Hon Comfortask Task/Swivel Chairs;86,62;OBE-10;1;6
FUR-FU-10004245;Meble;Meble;"Career Cubicle Clock, 8 1/4"", Black";27,99;CRO-07;1;4
OFF-EN-10002592;Wsparcie biura;Koperty;Peel & Seel Recycled Catalog Envelopes, Brown;17,37;COL-29;6;36
OFF-AR-10000914;Wsparcie biura;Artykuły;Boston 16765 Mini Stand Up Battery Pencil Sharpener;10,03;PEN-28;10;60
OFF-LA-10003498;Wsparcie biura;Etykiety;Avery 475;22,2;HAR-21;14;112
TEC-MA-10003329;Technologiczne;Maszyny;Vtech AT&T CL2940 Corded Speakerphone, Black;32,09;PC--16;2;10
FUR-FU-10000747;Meble;Meble;Tenex B1-RE Series Chair Mats for Low Pile Carpets;53,8;OBE-10;1;6
TEC-PH-10004100;Technologiczne;Telefony;Griffin GC17055 Auxiliary Audio Cable;15,83;WTF-11;1;5
OFF-ST-10000636;Wsparcie biura;Składowanie;Rogers Profile Extra Capacity Storage Tub;17,41;SCR-27;9;54
TEC-PH-10003174;Technologiczne;Telefony;RCA ViSYS 25825 Wireless digital phone;116,99;AKO-14;1;4
OFF-PA-10001497;Wsparcie biura;Papier;Xerox 1914;81,89;COL-29;3;9
OFF-PA-10001952;Wsparcie biura;Papier;Xerox 1902;33,35;COL-25;1;2
OFF-SU-10004661;Wsparcie biura;Wsparcie;Acme Titanium Bonded Scissors;10,71;LEC-23;15;90
OFF-PA-10001826;Wsparcie biura;Papier;Xerox 207;7;COL-25;3;9
TEC-MA-10001031;Technologiczne;Maszyny;Socket Bluetooth Cordless Hand Scanner (CHS);227,83;DOD-20;1;5
TEC-MA-10003176;Technologiczne;Maszyny;Okidata B400 Printer;381,81;PMM-13;1;5
TEC-AC-10002647;Technologiczne;Akcesoria;Logitech Wireless Boombox Speaker - portable - wireless, wired;154,28;X-H-15;14;140
TEC-PH-10002114;Technologiczne;Telefony;Xiaomi Mi3;718,19;X-H-15;3;6
OFF-PA-10001593;Wsparcie biura;Papier;Xerox 1947;8,67;MED-24;3;12
TEC-AC-10004803;Technologiczne;Akcesoria;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;15,89;MIC-18;15;90
OFF-PA-10001801;Wsparcie biura;Papier;Xerox 193;8,91;TYP-30;4;16
TEC-PH-10000127;Technologiczne;Telefony;iOttie XL Car Mount;12,39;STI-12;2;8
OFF-AP-10001564;Wsparcie biura;Urządzenia;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;293,05;COL-25;5;50
TEC-AC-10004595;Technologiczne;Akcesoria;First Data TMFD35 PIN Pad;172,79;NAN-19;15;90
FUR-FU-10002874;Meble;Meble;Ultra Commercial Grade Dual Valve Door Closer;36,7;BES-08;1;2
FUR-FU-10003489;Meble;Meble;Contemporary Borderless Frame;11,8;BBB-03;1;8
TEC-MA-10002073;Technologiczne;Maszyny;3D Systems Cube Printer, 2nd Generation, White;1143,99;X-H-15;1;5
TEC-PH-10004006;Technologiczne;Telefony;Panasonic KX - TS880B Telephone;52,35;X-H-15;1;5
OFF-BI-10000279;Wsparcie biura;Segregatory;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";15,46;COL-25;5;45
OFF-PA-10000300;Wsparcie biura;Papier;Xerox 1936;21,38;COL-25;1;2
OFF-BI-10004308;Wsparcie biura;Segregatory;Avery Legal 4-Ring Binder;2,09;COL-29;8;56
TEC-PH-10004080;Technologiczne;Telefony;Avaya 5410 Digital phone;32,63;STI-12;1;2
OFF-PA-10001260;Wsparcie biura;Papier;TOPS Money Receipt Book, Consecutively Numbered in Red,;11,61;MED-24;4;12
OFF-ST-10004946;Wsparcie biura;Składowanie;Desktop 3-Pocket Hot File;68,17;LEC-23;4;40
OFF-PA-10002109;Wsparcie biura;Papier;Wirebound Voice Message Log Book;5,05;PIE-22;4;8
TEC-MA-10004255;Technologiczne;Maszyny;Konica Minolta magicolor 1690MF Multifunction Printer;54,79;WTF-11;2;8
FUR-FU-10003095;Meble;Meble;"Linden 12"" Wall Clock With Oak Frame";44,17;AVF-02;1;3
FUR-FU-10000820;Meble;Meble;Tensor Brushed Steel Torchiere Floor Lamp;20,05;BES-08;1;4
TEC-MA-10002930;Technologiczne;Maszyny;Ricoh - Ink Collector Unit for GX3000 Series Printers;53,28;STI-12;2;8
OFF-PA-10003205;Wsparcie biura;Papier;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;12,01;HAR-21;1;3
OFF-LA-10002368;Wsparcie biura;Etykiety;Avery 479;3,81;COL-29;6;30
TEC-MA-10003230;Technologiczne;Maszyny;Okidata C610n Printer;447,81;WTF-11;1;2
OFF-PA-10000295;Wsparcie biura;Papier;Xerox 229;9,59;TYP-30;1;2
OFF-SU-10004884;Wsparcie biura;Wsparcie;Acme Galleria Hot Forged Steel Scissors with Colored Handles;14;COL-29;20;180
FUR-FU-10002240;Meble;Meble;Nu-Dell EZ-Mount Plastic Wall Frames;0,79;TER-06;1;9
FUR-FU-10001057;Meble;Meble;Tensor Track Tree Floor Lamp;16,59;TER-06;1;8
FUR-CH-10002073;Meble;Krzesła;Hon Olson Stacker Chairs;341,57;BES-08;1;3
OFF-AP-10003278;Wsparcie biura;Urządzenia;Belkin 7-Outlet SurgeMaster Home Series;-4,75;PLA-26;6;24
TEC-PH-10002070;Technologiczne;Telefony;Griffin GC36547 PowerJolt SE Lightning Charger;11,24;STI-12;2;6
FUR-FU-10000277;Meble;Meble;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;4,22;TER-06;1;8
TEC-AC-10004420;Technologiczne;Akcesoria;Cherry 142-key Programmable Keyboard;133,12;MIC-18;10;70
TEC-PH-10004094;Technologiczne;Telefony;Motorola L703CM;132,59;REN-17;1;5
TEC-MA-10002790;Technologiczne;Maszyny;NeatDesk Desktop Scanner & Digital Filing System;268;REN-17;3;15
OFF-AP-10001634;Wsparcie biura;Urządzenia;Hoover Commercial Lightweight Upright Vacuum;-1,19;MED-24;3;24
OFF-PA-10001837;Wsparcie biura;Papier;Xerox 1976;7;SCR-27;1;4
OFF-AR-10003896;Wsparcie biura;Artykuły;Stride Job 150 Highlighters, Chisel Tip, Assorted Colors;8,13;PLA-26;8;80
OFF-BI-10002897;Wsparcie biura;Segregatory;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";4;LEC-23;7;63
OFF-PA-10001243;Wsparcie biura;Papier;Xerox 1983;8,91;PLA-26;1;3
FUR-FU-10003806;Meble;Meble;"Tenex Chairmat w/ Average Lip, 45"" x 53""";166,5;BES-08;1;6
TEC-MA-10000904;Technologiczne;Maszyny;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;7,6;WTF-11;2;8
OFF-LA-10002473;Wsparcie biura;Etykiety;Avery 484;3,14;PLA-26;23;207
FUR-FU-10003374;Meble;Meble;Electrix Fluorescent Magnifier Lamps & Weighted Base;43,42;TER-06;1;6
TEC-MA-10001856;Technologiczne;Maszyny;Okidata C610n Printer;188,21;STI-12;2;6
OFF-ST-10003641;Wsparcie biura;Składowanie;Space Solutions Industrial Galvanized Steel Shelving.;48,86;HAR-21;8;72
OFF-AR-10004707;Wsparcie biura;Artykuły;Staples in misc. colors;3,35;COL-25;12;120
TEC-MA-10004086;Technologiczne;Maszyny;Plantronics Single Ear Headset;1,6;PMM-13;1;4
TEC-MA-10001695;Technologiczne;Maszyny;Zebra GK420t Direct Thermal/Thermal Transfer Printer;-39,1;AKO-14;1;5
FUR-FU-10002506;Meble;Meble;"Tensor ""Hersey Kiss"" Styled Floor Lamp";14,55;ANG-05;1;3
TEC-AC-10004518;Technologiczne;Akcesoria;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;27,8;REN-17;11;99
OFF-AP-10000027;Wsparcie biura;Urządzenia;Hoover Commercial SteamVac;17,65;PIE-22;6;54
OFF-PA-10002558;Wsparcie biura;Papier;Xerox 1938;51,73;LEC-23;4;8
TEC-AC-10000926;Technologiczne;Akcesoria;NETGEAR RangeMax WNR1000 Wireless Router;23,99;STI-12;13;117
OFF-PA-10001846;Wsparcie biura;Papier;Xerox 1899;6,3;COL-25;4;16
TEC-MA-10003673;Technologiczne;Maszyny;Hewlett-Packard Desktjet 6988DT Refurbished Printer;1014,54;NAN-19;3;9
FUR-BO-10001567;Meble;Regały;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled;-33,32;CRO-07;1;2
FUR-FU-10001379;Meble;Meble;"Executive Impressions 16-1/2"" Circular Wall Clock";38,48;STI-01;1;6
TEC-MA-10000984;Technologiczne;Maszyny;Okidata MB760 Printer;1245,11;PMM-13;3;15
OFF-AR-10000937;Wsparcie biura;Artykuły;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;38,01;PEN-28;7;56
FUR-FU-10002030;Meble;Meble;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";5,34;EXW-09;1;6
OFF-FA-10000254;Wsparcie biura;Łączniki;Sterling Rubber Bands by Alliance;2,83;HAR-21;5;30
OFF-AP-10004136;Wsparcie biura;Urządzenia;Kensington 6 Outlet SmartSocket Surge Protector;51,23;PEN-28;5;35
TEC-AC-10002370;Technologiczne;Akcesoria;Maxell CD-R Discs;2,6;PMM-13;7;70
OFF-AR-10003986;Wsparcie biura;Artykuły;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;5,43;PIE-22;5;45
OFF-SU-10004290;Wsparcie biura;Wsparcie;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";8,69;TYP-30;17;136
TEC-MA-10004552;Technologiczne;Maszyny;Star Micronics TSP100 TSP143LAN Receipt Printer;326,28;MIC-18;3;12
OFF-PA-10000312;Wsparcie biura;Papier;Xerox 1955;24,21;COL-29;2;4
OFF-PA-10001001;Wsparcie biura;Papier;Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate;31,18;PIE-22;4;16
OFF-PA-10001583;Wsparcie biura;Papier;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";10,81;PLA-26;4;8
TEC-MA-10002694;Technologiczne;Maszyny;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;15,3;AKO-14;2;10
TEC-MA-10004626;Technologiczne;Maszyny;Lexmark 20R1285 X6650 Wireless All-in-One Printer;176,4;AKO-14;2;8
TEC-PH-10004241;Technologiczne;Telefony;Nokia Lumia 1020;395,99;NAN-19;3;15
OFF-SU-10003936;Wsparcie biura;Wsparcie;Acme Serrated Blade Letter Opener;1,94;LEC-23;10;80
TEC-MA-10003337;Technologiczne;Maszyny;Okidata B401 Printer;-24;WTF-11;3;15
OFF-PA-10000210;Wsparcie biura;Papier;Xerox Blank Computer Paper;29,37;MED-24;2;8
OFF-AR-10003477;Wsparcie biura;Artykuły;4009 Highlighters;1,8;COL-29;8;72
FUR-CH-10002317;Meble;Krzesła;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;233,08;AVF-02;1;2
OFF-LA-10004677;Wsparcie biura;Etykiety;Self-Adhesive Address Labels for Typewriters with Dispenser Box;3,95;SCR-27;25;125
FUR-CH-10002780;Meble;Krzesła;Office Star - Task Chair with Contemporary Loop Arms;94,62;STI-01;1;5
OFF-EN-10001535;Wsparcie biura;Koperty;Grip Seal Envelopes;4,73;PIE-22;13;104
TEC-MA-10003493;Technologiczne;Maszyny;Penpower WorldCard Pro Card Scanner;89,65;AKO-14;1;5
TEC-AC-10002380;Technologiczne;Akcesoria;Sony 8GB Class 10 Micro SDHC R40 Memory Card;9,18;PMM-13;9;81
TEC-PH-10002817;Technologiczne;Telefony;RCA ViSYS 25425RE1 Corded phone;120,14;STI-12;2;6
TEC-MA-10003589;Technologiczne;Maszyny;Cisco 8961 IP Phone Charcoal;20;PMM-13;3;12
OFF-AP-10003099;Wsparcie biura;Urządzenia;Eureka Hand Vacuum, Bagless;63,27;COL-25;2;16
TEC-PH-10002645;Technologiczne;Telefony;LG G2;225;PMM-13;1;4
OFF-ST-10001627;Wsparcie biura;Składowanie;Eldon Jumbo ProFile Portable File Boxes Graphite/Black;13,47;PLA-26;7;63
